wu,wr,wd,wl,au,ar,ad,al,bu,br,bd,bl,dis,direction
228,468,372,132,1,0,0,0,0.0,1.0,0.0,0.0,37.94733192202055,3
220,476,380,124,1,0,0,0,0.0,1.0,0.0,0.0,184.26068490049633,0
212,468,388,132,1,0,0,0,0.0,0.0,1.0,0.0,173.5280957078709,0
204,460,396,140,1,0,0,0,0.0,0.0,1.0,0.0,162.87418457201866,0
196,452,404,148,1,0,0,0,0.0,0.0,1.0,0.0,152.31546211727817,0
188,444,412,156,1,0,0,0,0.0,0.0,1.0,0.0,141.8731828077456,0
180,436,420,164,1,0,0,0,0.0,0.0,1.0,0.0,131.5750736271882,0
172,428,428,172,1,0,0,0,0.0,0.0,1.0,0.0,121.45781160551181,0
164,420,436,180,1,0,0,0,0.0,0.0,1.0,0.0,111.57060544785082,0
156,412,444,188,1,0,0,0,0.0,0.0,1.0,0.0,101.9803902718557,0
148,404,452,196,1,0,0,0,0.0,0.0,1.0,0.0,92.77930803794561,0
140,396,460,204,1,0,0,0,0.0,0.0,1.0,0.0,84.09518416651456,3
132,396,468,204,1,0,0,0,0.0,0.0,1.0,0.0,76.10519036176179,3
124,396,476,204,1,0,0,0,0.0,0.0,1.0,0.0,68.11754546370561,3
116,396,484,204,1,0,0,0,0.0,0.0,1.0,0.0,60.13318551349163,3
108,396,492,204,1,0,0,0,0.0,0.0,1.0,0.0,52.15361924162119,3
100,396,500,204,1,0,0,0,0.0,0.0,1.0,0.0,44.181444068749045,3
92,396,508,204,1,0,0,0,0.0,0.0,1.0,0.0,36.22154055254967,3
84,396,516,204,0,0,1,0,0.0,0.0,1.0,0.0,223.2129028528593,2
92,404,508,196,0,0,1,0,0.0,1.0,0.0,0.0,212.03773249117714,2
100,412,500,188,0,0,1,0,0.0,1.0,0.0,0.0,200.8780724718355,2
108,420,492,180,0,0,1,0,0.0,1.0,0.0,0.0,189.73665961010275,2
116,428,484,172,0,0,1,0,0.0,1.0,0.0,0.0,178.61690849412886,2
124,436,476,164,0,0,1,0,0.0,1.0,0.0,0.0,167.5231327309754,2
132,444,468,156,0,0,1,0,0.0,1.0,0.0,0.0,156.46085772486356,2
140,452,460,148,0,0,1,0,0.0,1.0,0.0,0.0,145.43727170158274,2
148,460,452,140,0,0,1,0,0.0,1.0,0.0,0.0,134.46189051177288,2
156,468,444,132,0,0,1,0,0.0,1.0,0.0,0.0,123.54756169184401,2
164,476,436,124,0,0,1,0,0.0,1.0,0.0,0.0,112.71202242884297,2
172,484,428,116,0,0,1,0,0.0,1.0,0.0,0.0,101.9803902718557,2
180,492,420,108,0,0,1,0,0.0,1.0,0.0,0.0,91.3892772703669,2
188,500,412,100,0,0,1,0,0.0,1.0,0.0,0.0,80.99382692526635,2
196,508,404,92,0,0,1,0,0.0,1.0,0.0,0.0,70.8801805866774,2
204,516,396,84,0,0,1,0,0.0,1.0,0.0,0.0,61.18823416311342,2
212,524,388,76,0,0,1,0,0.0,1.0,0.0,0.0,52.15361924162119,2
220,532,380,68,1,0,0,0,0.0,1.0,0.0,0.0,44.181444068749045,2
220,540,380,60,1,0,0,0,0.0,1.0,0.0,0.0,36.22154055254967,2
220,548,380,52,0,0,1,0,0.0,1.0,0.0,0.0,316.6322788346128,2
228,540,372,60,0,0,1,0,1.0,0.0,0.0,0.0,308.23367758893573,2
236,532,364,68,0,0,1,0,1.0,0.0,0.0,0.0,300.0266654815868,2
244,532,356,68,0,0,1,0,1.0,0.0,0.0,0.0,292.0273959751037,2
252,532,348,68,0,0,1,0,1.0,0.0,0.0,0.0,284.0281676172277,2
260,532,340,68,0,0,1,0,1.0,0.0,0.0,0.0,276.02898398537786,2
268,532,332,68,0,0,1,0,1.0,0.0,0.0,0.0,268.02984908401527,2
276,532,324,68,0,0,1,0,1.0,0.0,0.0,0.0,260.0307674103201,2
284,532,316,68,0,0,1,0,1.0,0.0,0.0,0.0,252.03174403237384,2
292,532,308,68,0,0,1,0,1.0,0.0,0.0,0.0,244.0327846827143,2
300,532,300,68,0,0,1,0,1.0,0.0,0.0,0.0,236.03389587091087,2
308,532,292,68,0,0,1,0,1.0,0.0,0.0,0.0,228.0350850198276,2
316,532,284,68,0,0,1,0,1.0,0.0,0.0,0.0,220.03636063160107,2
324,532,276,68,0,0,1,0,1.0,0.0,0.0,0.0,212.03773249117714,2
332,532,268,68,0,0,1,0,1.0,0.0,0.0,0.0,204.0392119177096,2
340,532,260,68,0,0,1,0,1.0,0.0,0.0,0.0,196.04081207748553,2
348,532,252,68,0,0,1,0,1.0,0.0,0.0,0.0,188.04254837669055,2
356,532,244,68,0,0,1,0,1.0,0.0,0.0,0.0,180.0444389588304,2
364,532,236,68,0,0,1,0,1.0,0.0,0.0,0.0,172.04650534085255,2
372,532,228,68,0,0,1,0,1.0,0.0,0.0,0.0,164.04877323527901,2
380,532,220,68,0,0,1,0,1.0,0.0,0.0,0.0,156.05127362504928,2
388,532,212,68,0,0,1,0,1.0,0.0,0.0,0.0,148.05404418657398,2
396,532,204,68,0,0,1,0,1.0,0.0,0.0,0.0,140.05713120009278,2
404,532,196,68,0,0,1,0,1.0,0.0,0.0,0.0,132.06059215375342,2
412,532,188,68,0,0,1,0,1.0,0.0,0.0,0.0,124.06449935416659,2
420,532,180,68,0,0,1,0,1.0,0.0,0.0,0.0,116.06894502837527,2
428,532,172,68,0,0,1,0,1.0,0.0,0.0,0.0,108.07404868885037,2
436,532,164,68,0,0,1,0,1.0,0.0,0.0,0.0,100.07996802557443,2
444,532,156,68,0,0,1,0,1.0,0.0,0.0,0.0,92.0869154657707,2
452,532,148,68,0,0,1,0,1.0,0.0,0.0,0.0,84.09518416651456,2
460,532,140,68,0,0,1,0,1.0,0.0,0.0,0.0,76.10519036176179,2
468,532,132,68,0,0,1,0,1.0,0.0,0.0,0.0,68.11754546370561,2
476,532,124,68,0,0,1,0,1.0,0.0,0.0,0.0,60.13318551349163,2
484,532,116,68,0,0,1,0,1.0,0.0,0.0,0.0,52.15361924162119,2
492,532,108,68,0,0,1,0,1.0,0.0,0.0,0.0,44.181444068749045,2
500,532,100,68,0,0,1,0,1.0,0.0,0.0,0.0,36.22154055254967,2
508,532,92,68,1,0,0,0,1.0,0.0,0.0,0.0,227.19154913860683,0
500,524,100,76,1,0,0,0,0.0,0.0,0.0,1.0,216.51789764358972,0
492,516,108,84,1,0,0,0,0.0,0.0,0.0,1.0,205.91260281974002,0
484,508,116,92,1,0,0,0,0.0,0.0,0.0,1.0,195.386795869117,0
476,500,124,100,1,0,0,0,0.0,0.0,0.0,1.0,184.95404834715026,0
468,492,132,108,1,0,0,0,0.0,0.0,0.0,1.0,174.63103962354458,0
460,484,140,116,1,0,0,0,0.0,0.0,0.0,1.0,164.43843832875572,0
452,476,148,124,1,0,0,0,0.0,0.0,0.0,1.0,154.40207252495026,0
444,468,156,132,1,0,0,0,0.0,0.0,0.0,1.0,144.55448799674122,0
436,460,164,140,1,0,0,0,0.0,0.0,0.0,1.0,134.937022347464,0
428,452,172,148,1,0,0,0,0.0,0.0,0.0,1.0,125.60254774486066,0
420,444,180,156,1,0,0,0,0.0,0.0,0.0,1.0,116.61903789690601,0
412,436,188,164,1,0,0,0,0.0,0.0,0.0,1.0,108.07404868885037,2
412,428,188,172,1,0,0,0,0.0,0.0,0.0,1.0,100.07996802557443,2
412,420,188,180,1,0,0,0,0.0,0.0,0.0,1.0,92.0869154657707,2
412,412,188,188,1,0,0,0,0.0,0.0,0.0,1.0,84.09518416651456,2
412,404,188,196,1,0,0,0,0.0,0.0,0.0,1.0,76.10519036176179,2
412,396,188,204,1,0,0,0,0.0,0.0,0.0,1.0,68.11754546370561,2
412,388,188,212,1,0,0,0,0.0,0.0,0.0,1.0,60.13318551349163,2
412,380,188,220,1,0,0,0,0.0,0.0,0.0,1.0,52.15361924162119,2
412,372,188,228,1,0,0,0,0.0,0.0,0.0,1.0,44.181444068749045,2
412,364,188,236,1,0,0,0,0.0,0.0,0.0,1.0,36.22154055254967,2
412,356,188,244,1,0,0,0,0.0,0.0,0.0,1.0,103.22790320451152,0
404,348,196,252,1,0,0,0,0.0,0.0,0.0,1.0,92.0869154657707,0
396,340,204,260,1,0,0,0,0.0,0.0,0.0,1.0,80.99382692526635,0
388,332,212,268,1,0,0,0,0.0,0.0,0.0,1.0,69.9714227381436,0
380,324,220,276,1,0,0,0,0.0,0.0,0.0,1.0,59.0592922409336,0
372,316,228,284,1,0,0,0,0.0,0.0,0.0,1.0,48.33218389437829,0
364,308,236,292,1,0,0,0,0.0,0.0,0.0,1.0,37.94733192202055,0
356,300,244,300,0,0,1,0,0.0,0.0,0.0,1.0,225.21101216414795,2
364,292,236,308,0,0,1,0,0.0,0.0,0.0,1.0,215.0348808914498,2
372,284,228,316,0,0,1,0,0.0,0.0,0.0,1.0,204.9780476051033,2
380,276,220,324,0,0,1,0,0.0,0.0,0.0,1.0,195.05896544378575,2
388,268,212,332,0,0,1,0,0.0,0.0,0.0,1.0,185.29975715040752,2
396,260,204,340,0,0,1,0,0.0,0.0,0.0,1.0,175.72706109191037,2
404,252,196,348,0,0,1,0,0.0,0.0,0.0,1.0,166.37307474468338,2
412,244,188,356,0,0,1,0,0.0,0.0,0.0,1.0,157.2768260107,2
420,236,180,364,0,0,1,0,0.0,0.0,0.0,1.0,148.48568954616468,2
428,228,172,372,0,0,1,0,0.0,0.0,0.0,1.0,140.05713120009278,2
436,220,164,380,1,0,0,0,0.0,0.0,0.0,1.0,132.06059215375342,2
436,212,164,388,1,0,0,0,0.0,0.0,0.0,1.0,124.06449935416659,2
436,204,164,396,1,0,0,0,0.0,0.0,0.0,1.0,116.06894502837527,2
436,196,164,404,1,0,0,0,0.0,0.0,0.0,1.0,108.07404868885037,2
436,188,164,412,1,0,0,0,0.0,0.0,0.0,1.0,100.07996802557443,2
436,180,164,420,1,0,0,0,0.0,0.0,0.0,1.0,92.0869154657707,2
436,172,164,428,1,0,0,0,0.0,0.0,0.0,1.0,84.09518416651456,2
436,164,164,436,1,0,0,0,0.0,0.0,0.0,1.0,76.10519036176179,2
436,156,164,444,1,0,0,0,0.0,0.0,0.0,1.0,68.11754546370561,2
436,148,164,452,1,0,0,0,0.0,0.0,0.0,1.0,60.13318551349163,2
436,140,164,460,1,0,0,0,0.0,0.0,0.0,1.0,52.15361924162119,2
436,132,164,468,1,0,0,0,0.0,0.0,0.0,1.0,44.181444068749045,2
436,124,164,476,1,0,0,0,0.0,0.0,0.0,1.0,36.22154055254967,2
436,116,164,484,1,0,0,0,0.0,0.0,0.0,1.0,362.0828634442674,3
428,124,172,476,1,0,0,0,0.0,0.0,1.0,0.0,350.77058029430003,3
420,132,180,468,1,0,0,0,0.0,0.0,1.0,0.0,339.45839214843403,3
412,140,188,460,1,0,0,0,0.0,0.0,1.0,0.0,328.1463088318989,3
404,148,196,452,1,0,0,0,0.0,0.0,1.0,0.0,316.83434157300564,3
396,156,204,444,1,0,0,0,0.0,0.0,1.0,0.0,305.522503262853,3
388,164,212,436,1,0,0,0,0.0,0.0,1.0,0.0,294.2108087749327,3
380,172,220,428,1,0,0,0,0.0,0.0,1.0,0.0,282.8992753613908,3
372,180,228,420,1,0,0,0,0.0,0.0,1.0,0.0,271.5879231482873,3
364,188,236,412,1,0,0,0,0.0,0.0,1.0,0.0,260.27677575995904,3
356,196,244,404,1,0,0,0,0.0,0.0,1.0,0.0,248.96586111352696,3
348,204,252,396,1,0,0,0,0.0,0.0,1.0,0.0,237.65521244020718,3
340,212,260,388,1,0,0,0,0.0,0.0,1.0,0.0,226.34486961272174,3
332,220,268,380,1,0,0,0,0.0,0.0,1.0,0.0,215.0348808914498,3
324,228,276,372,1,0,0,0,0.0,0.0,1.0,0.0,203.7253052519495,3
316,236,284,364,1,0,0,0,0.0,0.0,1.0,0.0,192.4162155328911,3
308,244,292,356,1,0,0,0,0.0,0.0,1.0,0.0,181.10770276274835,3
300,252,300,348,1,0,0,0,0.0,0.0,1.0,0.0,169.799882214329,3
292,260,308,340,1,0,0,0,0.0,0.0,1.0,0.0,158.4929020492716,3
284,268,316,332,1,0,0,0,0.0,0.0,1.0,0.0,147.18695594379278,3
276,276,324,324,1,0,0,0,0.0,0.0,1.0,0.0,135.88230201170424,3
268,284,332,316,1,0,0,0,0.0,0.0,1.0,0.0,124.57929201917949,3
260,292,340,308,1,0,0,0,0.0,0.0,1.0,0.0,113.27841806805037,3
252,300,348,300,1,0,0,0,0.0,0.0,1.0,0.0,101.9803902718557,3
244,308,356,292,1,0,0,0,0.0,0.0,1.0,0.0,90.68627239003708,3
236,316,364,284,1,0,0,0,0.0,0.0,1.0,0.0,79.39773296511683,3
228,324,372,276,1,0,0,0,0.0,0.0,1.0,0.0,68.11754546370561,3
220,332,380,268,1,0,0,0,0.0,0.0,1.0,0.0,56.85068161420758,3
212,340,388,260,1,0,0,0,0.0,0.0,1.0,0.0,45.60701700396552,3
204,348,396,252,1,0,0,0,0.0,0.0,1.0,0.0,228.0350850198276,0
196,340,404,260,1,0,0,0,0.0,0.0,1.0,0.0,216.81328372588243,0
188,332,412,268,1,0,0,0,0.0,0.0,1.0,0.0,205.60155641434235,0
180,324,420,276,1,0,0,0,0.0,0.0,1.0,0.0,194.40164608356588,0
172,316,428,284,1,0,0,0,0.0,0.0,1.0,0.0,183.21571984958058,0
164,308,436,292,1,0,0,0,0.0,0.0,1.0,0.0,172.04650534085255,0
156,300,444,300,1,0,0,0,0.0,0.0,1.0,0.0,160.89748288895012,0
148,292,452,308,1,0,0,0,0.0,0.0,1.0,0.0,149.77316181479245,0
140,284,460,316,1,0,0,0,0.0,0.0,1.0,0.0,138.67948658687772,0
132,276,468,324,1,0,0,0,0.0,0.0,1.0,0.0,127.62444906835053,0
124,268,476,332,1,0,0,0,0.0,0.0,1.0,0.0,116.61903789690601,0
116,260,484,340,1,0,0,0,0.0,0.0,1.0,0.0,105.67875850898325,0
108,252,492,348,1,0,0,0,0.0,0.0,1.0,0.0,94.82615672903758,0
100,244,500,356,1,0,0,0,0.0,0.0,1.0,0.0,84.09518416651456,0
92,236,508,364,1,0,0,0,0.0,0.0,1.0,0.0,73.53910524340094,0
84,228,516,372,1,0,0,0,0.0,0.0,1.0,0.0,63.245553203367585,0
76,220,524,380,1,0,0,0,0.0,0.0,1.0,0.0,53.36665625650534,0
68,212,532,388,1,0,0,0,0.0,0.0,1.0,0.0,44.181444068749045,3
60,212,540,388,1,0,0,0,0.0,0.0,1.0,0.0,36.22154055254967,3
52,212,548,388,0,0,1,0,0.0,0.0,1.0,0.0,618.4626100258608,2
60,220,540,380,0,0,1,0,0.0,1.0,0.0,0.0,607.289058027559,2
68,228,532,372,0,0,1,0,0.0,1.0,0.0,0.0,596.1207931283726,2
76,236,524,364,0,0,1,0,0.0,1.0,0.0,0.0,584.9581181588986,2
84,244,516,356,0,0,1,0,0.0,1.0,0.0,0.0,573.8013593570514,2
92,252,508,348,0,0,1,0,0.0,1.0,0.0,0.0,562.6508686565764,2
100,260,500,340,0,0,1,0,0.0,1.0,0.0,0.0,551.507026247173,2
108,268,492,332,0,0,1,0,0.0,1.0,0.0,0.0,540.3702434442519,2
116,276,484,324,0,0,1,0,0.0,1.0,0.0,0.0,529.2409659125038,2
124,284,476,316,0,0,1,0,0.0,1.0,0.0,0.0,518.1196772947346,2
132,292,468,308,0,0,1,0,0.0,1.0,0.0,0.0,507.00690330605954,2
140,300,460,300,0,0,1,0,0.0,1.0,0.0,0.0,495.90321636383845,2
148,308,452,292,0,0,1,0,0.0,1.0,0.0,0.0,484.809240836022,2
156,316,444,284,0,0,1,0,0.0,1.0,0.0,0.0,473.7256590052939,2
164,324,436,276,0,0,1,0,0.0,1.0,0.0,0.0,462.6532178640931,2
172,332,428,268,0,0,1,0,0.0,1.0,0.0,0.0,451.5927368769343,2
180,340,420,260,0,0,1,0,0.0,1.0,0.0,0.0,440.54511687226767,2
188,348,412,252,0,0,1,0,0.0,1.0,0.0,0.0,429.5113502574757,2
196,356,404,244,0,0,1,0,0.0,1.0,0.0,0.0,418.4925327888181,2
204,364,396,236,0,0,1,0,0.0,1.0,0.0,0.0,407.4898771748815,2
212,372,388,228,0,0,1,0,0.0,1.0,0.0,0.0,396.50472884948044,2
220,380,380,220,0,0,1,0,0.0,1.0,0.0,0.0,385.5385843206877,2
228,388,372,212,0,0,1,0,0.0,1.0,0.0,0.0,374.59311259018097,2
236,396,364,204,0,0,1,0,0.0,1.0,0.0,0.0,363.6701802457826,2
244,404,356,196,0,0,1,0,0.0,1.0,0.0,0.0,352.77188096558945,2
252,412,348,188,0,0,1,0,0.0,1.0,0.0,0.0,341.90057034172963,2
260,420,340,180,0,0,1,0,0.0,1.0,0.0,0.0,331.058907144937,2
268,428,332,172,0,0,1,0,0.0,1.0,0.0,0.0,320.24990241996954,2
276,436,324,164,0,0,1,0,0.0,1.0,0.0,0.0,309.4769781421552,2
284,444,316,156,0,0,1,0,0.0,1.0,0.0,0.0,298.74403759740545,2
292,452,308,148,0,0,1,0,0.0,1.0,0.0,0.0,288.05555019822134,2
300,460,300,140,0,0,1,0,0.0,1.0,0.0,0.0,277.41665415039523,2
308,468,292,132,0,0,1,0,0.0,1.0,0.0,0.0,266.8332812825267,2
316,476,284,124,0,0,1,0,0.0,1.0,0.0,0.0,256.3123094976127,2
324,484,276,116,0,0,1,0,0.0,1.0,0.0,0.0,245.86174977006894,2
332,492,268,108,0,0,1,0,0.0,1.0,0.0,0.0,235.49097647256042,2
340,500,260,100,0,0,1,0,0.0,1.0,0.0,0.0,225.21101216414795,2
348,508,252,92,0,0,1,0,0.0,1.0,0.0,0.0,215.0348808914498,2
356,516,244,84,0,0,1,0,0.0,1.0,0.0,0.0,204.9780476051033,2
364,524,236,76,0,0,1,0,0.0,1.0,0.0,0.0,195.05896544378575,2
372,532,228,68,0,0,1,0,0.0,1.0,0.0,0.0,185.29975715040752,2
380,540,220,60,0,0,1,0,0.0,1.0,0.0,0.0,175.72706109191037,2
388,548,212,52,0,0,1,0,0.0,1.0,0.0,0.0,166.37307474468338,2
396,556,204,44,0,0,1,0,0.0,1.0,0.0,0.0,157.2768260107,2
404,564,196,36,0,0,1,0,0.0,1.0,0.0,0.0,148.48568954616468,2
412,572,188,28,0,0,1,0,0.0,1.0,0.0,0.0,140.05713120009278,2
420,580,180,20,0,0,1,0,0.0,1.0,0.0,0.0,132.06059215375342,2
428,580,172,20,0,0,1,0,1.0,0.0,0.0,0.0,124.06449935416659,2
436,580,164,20,0,0,1,0,1.0,0.0,0.0,0.0,116.06894502837527,2
444,580,156,20,0,0,1,0,1.0,0.0,0.0,0.0,108.07404868885037,2
452,580,148,20,0,0,1,0,1.0,0.0,0.0,0.0,100.07996802557443,2
460,580,140,20,0,0,1,0,1.0,0.0,0.0,0.0,92.0869154657707,2
468,580,132,20,0,0,1,0,1.0,0.0,0.0,0.0,84.09518416651456,2
476,580,124,20,0,0,1,0,1.0,0.0,0.0,0.0,76.10519036176179,2
484,580,116,20,0,0,1,0,1.0,0.0,0.0,0.0,68.11754546370561,2
492,580,108,20,0,0,1,0,1.0,0.0,0.0,0.0,60.13318551349163,2
500,580,100,20,0,0,1,0,1.0,0.0,0.0,0.0,52.15361924162119,2
508,580,92,20,0,0,1,0,1.0,0.0,0.0,0.0,44.181444068749045,2
516,580,84,20,0,0,1,0,1.0,0.0,0.0,0.0,36.22154055254967,2
524,580,76,20,1,0,0,0,1.0,0.0,0.0,0.0,475.47870614781476,0
516,572,84,28,1,0,0,0,0.0,0.0,0.0,1.0,466.235991746669,0
508,564,92,36,1,0,0,0,0.0,0.0,0.0,1.0,457.08642508829774,0
500,556,100,44,1,0,0,0,0.0,0.0,0.0,1.0,448.03571286226725,0
492,548,108,52,1,0,0,0,0.0,0.0,0.0,1.0,439.089968002003,0
484,540,116,60,1,0,0,0,0.0,0.0,0.0,1.0,430.2557379047954,0
476,532,124,68,1,0,0,0,0.0,0.0,0.0,1.0,421.5400336860071,0
468,524,132,76,1,0,0,0,0.0,0.0,0.0,1.0,412.95036021294374,0
460,516,140,84,1,0,0,0,0.0,0.0,0.0,1.0,404.4947465666272,0
452,508,148,92,1,0,0,0,0.0,0.0,0.0,1.0,396.18177646126026,0
444,500,156,100,1,0,0,0,0.0,0.0,0.0,1.0,388.0206180088888,3
436,500,164,100,1,0,0,0,0.0,0.0,1.0,0.0,380.0210520484359,3
428,500,172,100,1,0,0,0,0.0,0.0,1.0,0.0,372.0215047547655,3
420,500,180,100,1,0,0,0,0.0,0.0,1.0,0.0,364.0219773585106,3
412,500,188,100,1,0,0,0,0.0,0.0,1.0,0.0,356.02247120090607,3
404,500,196,100,1,0,0,0,0.0,0.0,1.0,0.0,348.0229877464993,3
396,500,204,100,1,0,0,0,0.0,0.0,1.0,0.0,340.02352859765455,3
388,500,212,100,1,0,0,0,0.0,0.0,1.0,0.0,332.02409551115414,3
380,500,220,100,1,0,0,0,0.0,0.0,1.0,0.0,324.02469041725817,3
372,500,228,100,1,0,0,0,0.0,0.0,1.0,0.0,316.0253154416589,3
364,500,236,100,1,0,0,0,0.0,0.0,1.0,0.0,308.0259729308553,3
356,500,244,100,1,0,0,0,0.0,0.0,1.0,0.0,300.0266654815868,3
348,500,252,100,1,0,0,0,0.0,0.0,1.0,0.0,292.0273959751037,3
340,500,260,100,1,0,0,0,0.0,0.0,1.0,0.0,284.0281676172277,3
332,500,268,100,1,0,0,0,0.0,0.0,1.0,0.0,276.02898398537786,3
324,500,276,100,1,0,0,0,0.0,0.0,1.0,0.0,268.02984908401527,3
316,500,284,100,1,0,0,0,0.0,0.0,1.0,0.0,260.0307674103201,3
308,500,292,100,1,0,0,0,0.0,0.0,1.0,0.0,252.03174403237384,3
300,500,300,100,1,0,0,0,0.0,0.0,1.0,0.0,244.0327846827143,3
292,500,308,100,1,0,0,0,0.0,0.0,1.0,0.0,236.03389587091087,3
284,500,316,100,1,0,0,0,0.0,0.0,1.0,0.0,228.0350850198276,3
276,500,324,100,1,0,0,0,0.0,0.0,1.0,0.0,220.03636063160107,3
268,500,332,100,1,0,0,0,0.0,0.0,1.0,0.0,212.03773249117714,3
260,500,340,100,1,0,0,0,0.0,0.0,1.0,0.0,204.0392119177096,3
252,500,348,100,1,0,0,0,0.0,0.0,1.0,0.0,196.04081207748553,3
244,500,356,100,1,0,0,0,0.0,0.0,1.0,0.0,188.04254837669055,3
236,500,364,100,1,0,0,0,0.0,0.0,1.0,0.0,180.0444389588304,3
228,500,372,100,1,0,0,0,0.0,0.0,1.0,0.0,172.04650534085255,3
220,500,380,100,1,0,0,0,0.0,0.0,1.0,0.0,164.04877323527901,3
212,500,388,100,1,0,0,0,0.0,0.0,1.0,0.0,156.05127362504928,3
204,500,396,100,1,0,0,0,0.0,0.0,1.0,0.0,148.05404418657398,3
196,500,404,100,1,0,0,0,0.0,0.0,1.0,0.0,140.05713120009278,3
188,500,412,100,1,0,0,0,0.0,0.0,1.0,0.0,132.06059215375342,3
180,500,420,100,1,0,0,0,0.0,0.0,1.0,0.0,124.06449935416659,3
172,500,428,100,1,0,0,0,0.0,0.0,1.0,0.0,116.06894502837527,3
164,500,436,100,1,0,0,0,0.0,0.0,1.0,0.0,108.07404868885037,3
156,500,444,100,1,0,0,0,0.0,0.0,1.0,0.0,100.07996802557443,3
148,500,452,100,1,0,0,0,0.0,0.0,1.0,0.0,92.0869154657707,3
140,500,460,100,1,0,0,0,0.0,0.0,1.0,0.0,84.09518416651456,3
132,500,468,100,1,0,0,0,0.0,0.0,1.0,0.0,76.10519036176179,3
124,500,476,100,1,0,0,0,0.0,0.0,1.0,0.0,68.11754546370561,3
116,500,484,100,1,0,0,0,0.0,0.0,1.0,0.0,60.13318551349163,3
108,500,492,100,1,0,0,0,0.0,0.0,1.0,0.0,52.15361924162119,3
100,500,500,100,1,0,0,0,0.0,0.0,1.0,0.0,44.181444068749045,3
92,500,508,100,1,0,0,0,0.0,0.0,1.0,0.0,36.22154055254967,3
84,500,516,100,0,0,1,0,0.0,0.0,1.0,0.0,382.03664745675906,2
92,492,508,108,0,0,1,0,0.0,0.0,0.0,1.0,372.0215047547655,2
100,484,500,116,0,0,1,0,0.0,0.0,0.0,1.0,362.0828634442674,2
108,476,492,124,0,0,1,0,0.0,0.0,0.0,1.0,352.22719940402106,2
116,468,484,132,0,0,1,0,0.0,0.0,0.0,1.0,342.4616766880639,2
124,460,476,140,0,0,1,0,0.0,0.0,0.0,1.0,332.79423071922383,2
132,452,468,148,0,0,1,0,0.0,0.0,0.0,1.0,323.2336616133908,2
140,444,460,156,0,0,1,0,0.0,0.0,0.0,1.0,313.789738519283,2
148,436,452,164,0,0,1,0,0.0,0.0,0.0,1.0,304.473315743761,2
156,428,444,172,0,0,1,0,0.0,0.0,0.0,1.0,295.296461204668,2
164,420,436,180,0,0,1,0,0.0,0.0,0.0,1.0,286.27259736132623,2
172,412,428,188,0,0,1,0,0.0,0.0,0.0,1.0,277.41665415039523,2
180,404,420,196,0,0,1,0,0.0,0.0,0.0,1.0,268.7452325158532,2
188,396,412,204,0,0,1,0,0.0,0.0,0.0,1.0,260.27677575995904,2
196,388,404,212,0,0,1,0,0.0,0.0,0.0,1.0,252.03174403237384,2
204,380,396,220,1,0,0,0,0.0,0.0,0.0,1.0,244.0327846827143,2
204,372,396,228,1,0,0,0,0.0,0.0,0.0,1.0,236.03389587091087,2
204,364,396,236,1,0,0,0,0.0,0.0,0.0,1.0,228.0350850198276,2
204,356,396,244,1,0,0,0,0.0,0.0,0.0,1.0,220.03636063160107,2
204,348,396,252,1,0,0,0,0.0,0.0,0.0,1.0,212.03773249117714,2
204,340,396,260,1,0,0,0,0.0,0.0,0.0,1.0,204.0392119177096,2
204,332,396,268,1,0,0,0,0.0,0.0,0.0,1.0,196.04081207748553,2
204,324,396,276,1,0,0,0,0.0,0.0,0.0,1.0,188.04254837669055,2
204,316,396,284,1,0,0,0,0.0,0.0,0.0,1.0,180.0444389588304,2
204,308,396,292,1,0,0,0,0.0,0.0,0.0,1.0,172.04650534085255,2
204,300,396,300,1,0,0,0,0.0,0.0,0.0,1.0,164.04877323527901,2
204,292,396,308,1,0,0,0,0.0,0.0,0.0,1.0,156.05127362504928,2
204,284,396,316,1,0,0,0,0.0,0.0,0.0,1.0,148.05404418657398,2
204,276,396,324,1,0,0,0,0.0,0.0,0.0,1.0,140.05713120009278,2
204,268,396,332,1,0,0,0,0.0,0.0,0.0,1.0,132.06059215375342,2
204,260,396,340,1,0,0,0,0.0,0.0,0.0,1.0,124.06449935416659,2
204,252,396,348,1,0,0,0,0.0,0.0,0.0,1.0,116.06894502837527,2
204,244,396,356,1,0,0,0,0.0,0.0,0.0,1.0,108.07404868885037,2
204,236,396,364,1,0,0,0,0.0,0.0,0.0,1.0,100.07996802557443,2
204,228,396,372,1,0,0,0,0.0,0.0,0.0,1.0,92.0869154657707,2
204,220,396,380,1,0,0,0,0.0,0.0,0.0,1.0,84.09518416651456,2
204,212,396,388,1,0,0,0,0.0,0.0,0.0,1.0,76.10519036176179,2
204,204,396,396,1,0,0,0,0.0,0.0,0.0,1.0,68.11754546370561,2
204,196,396,404,1,0,0,0,0.0,0.0,0.0,1.0,60.13318551349163,2
204,188,396,412,1,0,0,0,0.0,0.0,0.0,1.0,52.15361924162119,2
204,180,396,420,1,0,0,0,0.0,0.0,0.0,1.0,44.181444068749045,2
204,172,396,428,1,0,0,0,0.0,0.0,0.0,1.0,36.22154055254967,2
204,164,396,436,0,0,1,0,0.0,0.0,0.0,1.0,181.8130908378162,2
212,156,388,444,0,0,1,0,0.0,0.0,0.0,1.0,170.55204484262273,2
220,148,380,452,0,0,1,0,0.0,0.0,0.0,1.0,159.29846201391902,2
